"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 27 19:51:54 GMT 2023","Mon Feb 27 19:51:54 GMT 2023","0","tests.food_section_api","test_food_section_update","","","","test_attempt_update_food_section_with_random_token",""
"broken","Mon Feb 27 19:51:54 GMT 2023","Mon Feb 27 19:51:54 GMT 2023","0","tests.food_section_api","test_food_section_get_all","","","","test_attempt_get_all_food_sections_with_random_token",""
"passed","Mon Feb 27 19:51:46 GMT 2023","Mon Feb 27 19:51:46 GMT 2023","44","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_name",""
"passed","Mon Feb 27 19:51:49 GMT 2023","Mon Feb 27 19:51:49 GMT 2023","2","tests.food_item_api","test_food_item_get_all","","","","test_attempt_food_item_get_all_with_random_token",""
"broken","Mon Feb 27 19:51:52 GMT 2023","Mon Feb 27 19:51:52 GMT 2023","0","tests.food_section_api","test_food_section_create","","","","test_create_new_food_section",""
"passed","Mon Feb 27 19:51:46 GMT 2023","Mon Feb 27 19:51:46 GMT 2023","51","tests.food_item_api","test_food_item_create","","","","test_create_food_item",""
"broken","Mon Feb 27 19:51:59 GMT 2023","Mon Feb 27 19:51:59 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_empty_email",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_username",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_all_required",""
"passed","Mon Feb 27 19:51:51 GMT 2023","Mon Feb 27 19:51:51 GMT 2023","50","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_existing_name",""
"broken","Mon Feb 27 19:51:52 GMT 2023","Mon Feb 27 19:51:52 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_is_available",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","7","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_email",""
"passed","Mon Feb 27 19:51:46 GMT 2023","Mon Feb 27 19:51:46 GMT 2023","71","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_existing_name",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_last_name",""
"failed","Mon Feb 27 19:51:51 GMT 2023","Mon Feb 27 19:51:51 GMT 2023","47","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_food_section",""
"skipped","Mon Feb 27 19:51:47 GMT 2023","Mon Feb 27 19:51:47 GMT 2023","49","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_price",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","46","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_last_name",""
"broken","Mon Feb 27 19:51:54 GMT 2023","Mon Feb 27 19:51:54 GMT 2023","0","tests.food_section_api","test_food_section_update","","","","test_update_food_section",""
"failed","Mon Feb 27 19:51:51 GMT 2023","Mon Feb 27 19:51:51 GMT 2023","48","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_name",""
"passed","Mon Feb 27 19:51:45 GMT 2023","Mon Feb 27 19:51:45 GMT 2023","7","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_random_token",""
"passed","Mon Feb 27 19:51:43 GMT 2023","Mon Feb 27 19:51:43 GMT 2023","74","tests.auth_api","test_auth_login","","","","test_login_with_valid_data",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","7","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_phone_number",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_password",""
"broken","Mon Feb 27 19:51:53 GMT 2023","Mon Feb 27 19:51:53 GMT 2023","0","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_existing_ordering_priority",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","7","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_username",""
"broken","Mon Feb 27 19:51:59 GMT 2023","Mon Feb 27 19:51:59 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_empty_username",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","47","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_phone_number",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_username",""
"failed","Mon Feb 27 19:51:51 GMT 2023","Mon Feb 27 19:51:52 GMT 2023","47","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_ordering_priority",""
"passed","Mon Feb 27 19:51:48 GMT 2023","Mon Feb 27 19:51:48 GMT 2023","2","tests.food_item_api","test_food_item_delete","","","","test_attempt_delete_food_item_with_random_token",""
"passed","Mon Feb 27 19:51:45 GMT 2023","Mon Feb 27 19:51:45 GMT 2023","6","tests.food_api","test_food_sections_get_all","","","","test_food_section_get_all_random_token",""
"broken","Mon Feb 27 19:51:59 GMT 2023","Mon Feb 27 19:51:59 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_empty_first_name",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_existing_email",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","47","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_password",""
"broken","Mon Feb 27 19:51:55 GMT 2023","Mon Feb 27 19:51:55 GMT 2023","0","tests.food_section_api","test_food_section_update","","","","test_update_food_section_with_empty_ordering_priority",""
"broken","Mon Feb 27 19:51:53 GMT 2023","Mon Feb 27 19:51:53 GMT 2023","0","tests.food_section_api","test_food_section_delete","","","","test_attempt_delete_food_section_with_random_token",""
"broken","Mon Feb 27 19:51:55 GMT 2023","Mon Feb 27 19:51:55 GMT 2023","0","tests.food_section_api","test_food_section_update","","","","test_update_food_section_with_existing_name",""
"broken","Mon Feb 27 19:52:00 GMT 2023","Mon Feb 27 19:52:00 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_phone_number",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_get_all","","","","test_attempt_get_all_users_with_random_token",""
"broken","Mon Feb 27 19:51:53 GMT 2023","Mon Feb 27 19:51:53 GMT 2023","0","tests.food_section_api","test_food_section_create","","","","test_attempt_create_user_with_empty_is_active",""
"passed","Mon Feb 27 19:51:47 GMT 2023","Mon Feb 27 19:51:47 GMT 2023","45","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_food_section",""
"broken","Mon Feb 27 19:51:55 GMT 2023","Mon Feb 27 19:51:55 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_random_token",""
"broken","Mon Feb 27 19:51:52 GMT 2023","Mon Feb 27 19:51:52 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_price",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","43","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_email",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_email",""
"passed","Mon Feb 27 19:51:48 GMT 2023","Mon Feb 27 19:51:48 GMT 2023","3","tests.food_item_api","test_food_item_find","","","","test_attempt_food_item_find_with_random_token",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_existing_username",""
"broken","Mon Feb 27 19:51:54 GMT 2023","Mon Feb 27 19:51:54 GMT 2023","0","tests.food_section_api","test_food_section_find","","","","test_find_food_section",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","51","tests.auth_api","test_auth_register","","","","test_register_new_user_required_only",""
"broken","Mon Feb 27 19:51:57 GMT 2023","Mon Feb 27 19:51:57 GMT 2023","0","tests.user_api","test_user_find","","","","test_find_user",""
"passed","Mon Feb 27 19:51:43 GMT 2023","Mon Feb 27 19:51:43 GMT 2023","46","tests.auth_api","test_auth_login","","","","test_login_with_wrong_password",""
"passed","Mon Feb 27 19:51:50 GMT 2023","Mon Feb 27 19:51:50 GMT 2023","50","tests.food_item_api","test_food_item_update","","","","test_update_food_item",""
"passed","Mon Feb 27 19:51:50 GMT 2023","Mon Feb 27 19:51:50 GMT 2023","4","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_random_token",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_email",""
"broken","Mon Feb 27 19:51:53 GMT 2023","Mon Feb 27 19:51:53 GMT 2023","0","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_empty_ordering_priority",""
"passed","Mon Feb 27 19:51:45 GMT 2023","Mon Feb 27 19:51:45 GMT 2023","5","tests.food_api","test_food_sections_get_all","","","","test_food_section_get_all_is_staff_token",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_update","","","","test_attempt_update_user_with_random_token",""
"passed","Mon Feb 27 19:51:47 GMT 2023","Mon Feb 27 19:51:47 GMT 2023","43","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_image",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","46","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_age",""
"passed","Mon Feb 27 19:51:49 GMT 2023","Mon Feb 27 19:51:49 GMT 2023","4","tests.food_item_api","test_food_item_get_all","","","","test_food_item_get_all",""
"broken","Mon Feb 27 19:51:54 GMT 2023","Mon Feb 27 19:51:54 GMT 2023","0","tests.food_section_api","test_food_section_get_all","","","","test_get_all_food_sections",""
"broken","Mon Feb 27 19:51:59 GMT 2023","Mon Feb 27 19:51:59 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_existing_phone_number",""
"broken","Mon Feb 27 19:52:00 GMT 2023","Mon Feb 27 19:52:00 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_empty_last_name",""
"broken","Mon Feb 27 19:51:57 GMT 2023","Mon Feb 27 19:51:57 GMT 2023","0","tests.user_api","test_user_find","","","","test_attempt_user_find_with_random_token",""
"broken","Mon Feb 27 19:51:53 GMT 2023","Mon Feb 27 19:51:53 GMT 2023","0","tests.food_section_api","test_food_section_delete","","","","test_delete_food_section",""
"skipped","Mon Feb 27 19:51:52 GMT 2023","Mon Feb 27 19:51:52 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_image_name_mismatch",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_get_all","","","","test_get_all_users",""
"broken","Mon Feb 27 19:51:53 GMT 2023","Mon Feb 27 19:51:53 GMT 2023","0","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_empty_name",""
"broken","Mon Feb 27 19:51:59 GMT 2023","Mon Feb 27 19:51:59 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_existing_age",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_first_name",""
"broken","Mon Feb 27 19:51:56 GMT 2023","Mon Feb 27 19:51:56 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_phone_number",""
"passed","Mon Feb 27 19:51:49 GMT 2023","Mon Feb 27 19:51:49 GMT 2023","5","tests.food_item_api","test_food_item_find","","","","test_find_food_item",""
"broken","Mon Feb 27 19:51:57 GMT 2023","Mon Feb 27 19:51:57 GMT 2023","0","tests.user_api","test_user_delete","","","","test_delete_user",""
"passed","Mon Feb 27 19:51:46 GMT 2023","Mon Feb 27 19:51:46 GMT 2023","45","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_ordering_priority",""
"failed","Mon Feb 27 19:51:52 GMT 2023","Mon Feb 27 19:51:52 GMT 2023","47","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_image",""
"broken","Mon Feb 27 19:52:00 GMT 2023","Mon Feb 27 19:52:00 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_empty_age",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","46","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_first_name",""
"passed","Mon Feb 27 19:51:43 GMT 2023","Mon Feb 27 19:51:43 GMT 2023","5","tests.auth_api","test_auth_login","","","","test_login_with_empty_password",""
"broken","Mon Feb 27 19:51:59 GMT 2023","Mon Feb 27 19:51:59 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_empty_password",""
"broken","Mon Feb 27 19:51:58 GMT 2023","Mon Feb 27 19:51:58 GMT 2023","0","tests.user_api","test_user_update","","","","test_update_user_with_existing_first_name",""
"broken","Mon Feb 27 19:51:57 GMT 2023","Mon Feb 27 19:51:57 GMT 2023","0","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_phone_number",""
"passed","Mon Feb 27 19:51:44 GMT 2023","Mon Feb 27 19:51:44 GMT 2023","59","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_username",""
