"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 26 20:09:24 GMT 2023","Sun Feb 26 20:09:24 GMT 2023","2","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_phone_number",""
"failed","Sun Feb 26 20:09:27 GMT 2023","Sun Feb 26 20:09:27 GMT 2023","4","tests.user_api","test_user_update","","","","test_update_user_with_existing_age",""
"broken","Sun Feb 26 20:09:14 GMT 2023","Sun Feb 26 20:09:14 GMT 2023","0","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_food_section",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","49","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_email",""
"broken","Sun Feb 26 20:09:19 GMT 2023","Sun Feb 26 20:09:19 GMT 2023","3","tests.food_section_api","test_food_section_find","","","","test_attempt_food_section_find_with_random_token",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","48","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_password",""
"failed","Sun Feb 26 20:09:23 GMT 2023","Sun Feb 26 20:09:23 GMT 2023","4","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_last_name",""
"passed","Sun Feb 26 20:09:25 GMT 2023","Sun Feb 26 20:09:25 GMT 2023","3","tests.user_api","test_user_get_all","","","","test_attempt_get_all_users_with_random_token",""
"passed","Sun Feb 26 20:09:12 GMT 2023","Sun Feb 26 20:09:12 GMT 2023","7","tests.food_api","test_food_sections_get_all","","","","test_food_section_get_all_random_token",""
"failed","Sun Feb 26 20:09:18 GMT 2023","Sun Feb 26 20:09:18 GMT 2023","9","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_empty_name",""
"failed","Sun Feb 26 20:09:23 GMT 2023","Sun Feb 26 20:09:23 GMT 2023","3","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_password",""
"broken","Sun Feb 26 20:09:15 GMT 2023","Sun Feb 26 20:09:15 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_random_token",""
"broken","Sun Feb 26 20:09:15 GMT 2023","Sun Feb 26 20:09:15 GMT 2023","0","tests.food_item_api","test_food_item_find","","","","test_find_food_item",""
"broken","Sun Feb 26 20:09:20 GMT 2023","Sun Feb 26 20:09:20 GMT 2023","3","tests.food_section_api","test_food_section_find","","","","test_find_food_section",""
"failed","Sun Feb 26 20:09:27 GMT 2023","Sun Feb 26 20:09:27 GMT 2023","6","tests.user_api","test_user_update","","","","test_update_user_with_empty_email",""
"failed","Sun Feb 26 20:09:24 GMT 2023","Sun Feb 26 20:09:24 GMT 2023","6","tests.user_api","test_user_delete","","","","test_delete_user",""
"broken","Sun Feb 26 20:09:18 GMT 2023","Sun Feb 26 20:09:18 GMT 2023","3","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_existing_ordering_priority",""
"failed","Sun Feb 26 20:09:23 GMT 2023","Sun Feb 26 20:09:23 GMT 2023","4","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_username",""
"passed","Sun Feb 26 20:09:10 GMT 2023","Sun Feb 26 20:09:10 GMT 2023","68","tests.auth_api","test_auth_login","","","","test_login_with_valid_data",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","8","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_email",""
"failed","Sun Feb 26 20:09:28 GMT 2023","Sun Feb 26 20:09:28 GMT 2023","6","tests.user_api","test_user_update","","","","test_update_user_with_empty_first_name",""
"broken","Sun Feb 26 20:09:20 GMT 2023","Sun Feb 26 20:09:20 GMT 2023","2","tests.food_section_api","test_food_section_update","","","","test_attempt_update_food_section_with_random_token",""
"broken","Sun Feb 26 20:09:21 GMT 2023","Sun Feb 26 20:09:21 GMT 2023","3","tests.food_section_api","test_food_section_update","","","","test_update_food_section_with_empty_name",""
"broken","Sun Feb 26 20:09:16 GMT 2023","Sun Feb 26 20:09:16 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_food_section",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","49","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_last_name",""
"failed","Sun Feb 26 20:09:28 GMT 2023","Sun Feb 26 20:09:28 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_empty_age",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","7","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_username",""
"broken","Sun Feb 26 20:09:18 GMT 2023","Sun Feb 26 20:09:18 GMT 2023","3","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_existing_name",""
"failed","Sun Feb 26 20:09:26 GMT 2023","Sun Feb 26 20:09:26 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_existing_email",""
"failed","Sun Feb 26 20:09:22 GMT 2023","Sun Feb 26 20:09:22 GMT 2023","5","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_email",""
"passed","Sun Feb 26 20:09:17 GMT 2023","Sun Feb 26 20:09:17 GMT 2023","4","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_random_token",""
"passed","Sun Feb 26 20:09:10 GMT 2023","Sun Feb 26 20:09:10 GMT 2023","41","tests.auth_api","test_auth_login","","","","test_login_with_wrong_password",""
"failed","Sun Feb 26 20:09:28 GMT 2023","Sun Feb 26 20:09:28 GMT 2023","4","tests.user_api","test_user_update","","","","test_update_user_with_phone_number",""
"broken","Sun Feb 26 20:09:16 GMT 2023","Sun Feb 26 20:09:16 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_name",""
"passed","Sun Feb 26 20:09:22 GMT 2023","Sun Feb 26 20:09:22 GMT 2023","4","tests.user_api","test_user_create","","","","test_attempt_create_user_with_random_token",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","50","tests.auth_api","test_auth_register","","","","test_register_new_user_required_only",""
"broken","Sun Feb 26 20:09:17 GMT 2023","Sun Feb 26 20:09:17 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_image",""
"broken","Sun Feb 26 20:09:19 GMT 2023","Sun Feb 26 20:09:19 GMT 2023","3","tests.food_section_api","test_food_section_delete","","","","test_delete_food_section",""
"broken","Sun Feb 26 20:09:14 GMT 2023","Sun Feb 26 20:09:14 GMT 2023","0","tests.food_item_api","test_food_item_delete","","","","test_attempt_delete_food_item_with_random_token",""
"passed","Sun Feb 26 20:09:11 GMT 2023","Sun Feb 26 20:09:11 GMT 2023","44","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_age",""
"failed","Sun Feb 26 20:09:28 GMT 2023","Sun Feb 26 20:09:28 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_empty_last_name",""
"broken","Sun Feb 26 20:09:14 GMT 2023","Sun Feb 26 20:09:14 GMT 2023","0","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_image",""
"broken","Sun Feb 26 20:09:13 GMT 2023","Sun Feb 26 20:09:13 GMT 2023","0","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_existing_name",""
"broken","Sun Feb 26 20:09:16 GMT 2023","Sun Feb 26 20:09:16 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_update_food_item",""
"failed","Sun Feb 26 20:09:22 GMT 2023","Sun Feb 26 20:09:22 GMT 2023","5","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_username",""
"skipped","Sun Feb 26 20:09:14 GMT 2023","Sun Feb 26 20:09:14 GMT 2023","0","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_price",""
"failed","Sun Feb 26 20:09:24 GMT 2023","Sun Feb 26 20:09:24 GMT 2023","4","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_age",""
"failed","Sun Feb 26 20:09:25 GMT 2023","Sun Feb 26 20:09:25 GMT 2023","4","tests.user_api","test_user_find","","","","test_find_user",""
"broken","Sun Feb 26 20:09:12 GMT 2023","Sun Feb 26 20:09:12 GMT 2023","0","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_random_token",""
"passed","Sun Feb 26 20:09:12 GMT 2023","Sun Feb 26 20:09:12 GMT 2023","6","tests.food_api","test_food_sections_get_all","","","","test_food_section_get_all_is_staff_token",""
"broken","Sun Feb 26 20:09:17 GMT 2023","Sun Feb 26 20:09:17 GMT 2023","0","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_empty_is_available",""
"broken","Sun Feb 26 20:09:15 GMT 2023","Sun Feb 26 20:09:15 GMT 2023","0","tests.food_item_api","test_food_item_find","","","","test_attempt_food_item_find_with_random_token",""
"broken","Sun Feb 26 20:09:21 GMT 2023","Sun Feb 26 20:09:21 GMT 2023","3","tests.food_section_api","test_food_section_update","","","","test_update_food_section",""
