"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","7","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_username",""
"passed","Sun Feb 26 20:11:54 GMT 2023","Sun Feb 26 20:11:54 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_empty_email",""
"passed","Sun Feb 26 20:11:35 GMT 2023","Sun Feb 26 20:11:35 GMT 2023","47","tests.food_item_api","test_food_item_create","","","","test_create_food_item",""
"passed","Sun Feb 26 20:11:55 GMT 2023","Sun Feb 26 20:11:55 GMT 2023","6","tests.user_api","test_user_update","","","","test_update_user_with_phone_number",""
"passed","Sun Feb 26 20:11:52 GMT 2023","Sun Feb 26 20:11:52 GMT 2023","51","tests.user_api","test_user_update","","","","test_update_user_with_existing_first_name",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","45","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_age",""
"passed","Sun Feb 26 20:11:43 GMT 2023","Sun Feb 26 20:11:43 GMT 2023","6","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_empty_ordering_priority",""
"passed","Sun Feb 26 20:11:38 GMT 2023","Sun Feb 26 20:11:38 GMT 2023","5","tests.food_item_api","test_food_item_find","","","","test_find_food_item",""
"passed","Sun Feb 26 20:11:49 GMT 2023","Sun Feb 26 20:11:49 GMT 2023","6","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_age",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","47","tests.auth_api","test_auth_login","","","","test_login_with_wrong_password",""
"passed","Sun Feb 26 20:11:54 GMT 2023","Sun Feb 26 20:11:54 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_empty_password",""
"passed","Sun Feb 26 20:11:36 GMT 2023","Sun Feb 26 20:11:36 GMT 2023","48","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_food_section",""
"passed","Sun Feb 26 20:11:48 GMT 2023","Sun Feb 26 20:11:48 GMT 2023","10","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_phone_number",""
"passed","Sun Feb 26 20:11:35 GMT 2023","Sun Feb 26 20:11:35 GMT 2023","4","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_random_token",""
"passed","Sun Feb 26 20:11:50 GMT 2023","Sun Feb 26 20:11:50 GMT 2023","3","tests.user_api","test_user_find","","","","test_attempt_user_find_with_random_token",""
"passed","Sun Feb 26 20:11:39 GMT 2023","Sun Feb 26 20:11:39 GMT 2023","2","tests.food_item_api","test_food_item_get_all","","","","test_attempt_food_item_get_all_with_random_token",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","46","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_phone_number",""
"passed","Sun Feb 26 20:11:50 GMT 2023","Sun Feb 26 20:11:50 GMT 2023","8","tests.user_api","test_user_delete","","","","test_attempt_delete_user_with_random_token",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","45","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_password",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","7","tests.auth_api","test_auth_register","","","","test_attempt_register_with_existing_email",""
"passed","Sun Feb 26 20:11:54 GMT 2023","Sun Feb 26 20:11:54 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_empty_last_name",""
"passed","Sun Feb 26 20:11:45 GMT 2023","Sun Feb 26 20:11:45 GMT 2023","5","tests.food_section_api","test_food_section_get_all","","","","test_get_all_food_sections",""
"passed","Sun Feb 26 20:11:37 GMT 2023","Sun Feb 26 20:11:37 GMT 2023","3","tests.food_item_api","test_food_item_delete","","","","test_attempt_delete_food_item_with_random_token",""
"passed","Sun Feb 26 20:11:37 GMT 2023","Sun Feb 26 20:11:37 GMT 2023","47","tests.food_item_api","test_food_item_create","","","","test_attempt_create_food_item_with_empty_image",""
"passed","Sun Feb 26 20:11:53 GMT 2023","Sun Feb 26 20:11:53 GMT 2023","51","tests.user_api","test_user_update","","","","test_update_user_with_existing_last_name",""
"passed","Sun Feb 26 20:11:45 GMT 2023","Sun Feb 26 20:11:45 GMT 2023","2","tests.food_section_api","test_food_section_get_all","","","","test_attempt_get_all_food_sections_with_random_token",""
"passed","Sun Feb 26 20:11:43 GMT 2023","Sun Feb 26 20:11:43 GMT 2023","48","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_existing_name",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","46","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_first_name",""
"passed","Sun Feb 26 20:11:45 GMT 2023","Sun Feb 26 20:11:45 GMT 2023","4","tests.food_section_api","test_food_section_find","","","","test_attempt_food_section_find_with_random_token",""
"passed","Sun Feb 26 20:11:53 GMT 2023","Sun Feb 26 20:11:53 GMT 2023","47","tests.user_api","test_user_update","","","","test_update_user_with_existing_phone_number",""
"passed","Sun Feb 26 20:11:48 GMT 2023","Sun Feb 26 20:11:48 GMT 2023","6","tests.user_api","test_user_create","","","","test_attempt_create_user_with_existing_username",""
"passed","Sun Feb 26 20:11:44 GMT 2023","Sun Feb 26 20:11:44 GMT 2023","7","tests.food_section_api","test_food_section_delete","","","","test_attempt_delete_food_section_with_random_token",""
"passed","Sun Feb 26 20:11:52 GMT 2023","Sun Feb 26 20:11:52 GMT 2023","49","tests.user_api","test_user_update","","","","test_update_user_with_existing_email",""
"passed","Sun Feb 26 20:11:40 GMT 2023","Sun Feb 26 20:11:40 GMT 2023","50","tests.food_item_api","test_food_item_update","","","","test_attempt_update_food_item_with_existing_name",""
"passed","Sun Feb 26 20:11:42 GMT 2023","Sun Feb 26 20:11:42 GMT 2023","4","tests.food_section_api","test_food_section_create","","","","test_attempt_create_food_section_with_random_token",""
"passed","Sun Feb 26 20:11:55 GMT 2023","Sun Feb 26 20:11:55 GMT 2023","4","tests.user_api","test_user_update","","","","test_update_user_with_empty_age",""
"passed","Sun Feb 26 20:11:51 GMT 2023","Sun Feb 26 20:11:51 GMT 2023","47","tests.user_api","test_user_update","","","","test_update_user_all_required",""
"passed","Sun Feb 26 20:11:49 GMT 2023","Sun Feb 26 20:11:49 GMT 2023","6","tests.user_api","test_user_create","","","","test_attempt_create_user_with_empty_email",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","47","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_username",""
"passed","Sun Feb 26 20:11:33 GMT 2023","Sun Feb 26 20:11:33 GMT 2023","45","tests.auth_api","test_auth_register","","","","test_attempt_register_with_empty_last_name",""
"passed","Sun Feb 26 20:11:50 GMT 2023","Sun Feb 26 20:11:50 GMT 2023","6","tests.user_api","test_user_delete","","","","test_delete_user",""
"passed","Sun Feb 26 20:11:52 GMT 2023","Sun Feb 26 20:11:52 GMT 2023","48","tests.user_api","test_user_update","","","","test_update_user_with_existing_username",""
"passed","Sun Feb 26 20:11:54 GMT 2023","Sun Feb 26 20:11:54 GMT 2023","5","tests.user_api","test_user_update","","","","test_update_user_with_empty_first_name",""
